date,t,p,humidity,precipitation,wind_dir,v_avg,v_max,cloudcover,visibility,weather_code
2017-06-08 12:00:00,19.3,1014.3,92,0.0,167,18.5,25.2,0,,0
2017-06-08 13:00:00,19.4,1014.0,91,0.0,168,17.7,23.8,0,,0
2017-06-08 14:00:00,19.4,1013.6,92,0.0,179,17.3,23.0,0,,0
2017-06-08 15:00:00,19.6,1013.9,90,0.0,192,17.3,22.7,0,,0
2017-06-08 16:00:00,19.5,1013.5,92,0.0,200,16.9,23.4,0,,0
2017-06-08 17:00:00,19.5,1013.0,92,0.0,186,14.5,22.0,0,,0
2017-06-08 18:00:00,19.5,1012.6,92,0.0,184,14.4,19.1,5,,0
2017-06-08 19:00:00,19.4,1012.3,93,0.0,185,13.4,18.7,1,,0
2017-06-08 20:00:00,19.3,1012.6,94,0.0,190,12.4,17.6,0,,0
2017-06-08 21:00:00,19.2,1012.7,95,0.0,198,11.4,16.2,0,,0
2017-06-08 22:00:00,19.3,1012.9,95,0.0,200,10.4,15.1,0,,0
2017-06-08 23:00:00,19.2,1012.3,96,0.0,214,8.3,13.7,0,,0
2017-06-09 00:00:00,19.1,1012.1,95,0.0,226,10.9,14.8,0,,0
2017-06-09 01:00:00,19.1,1011.5,95,0.0,220,9.4,15.1,0,,0
2017-06-09 02:00:00,19.1,1011.1,95,0.0,225,8.7,13.0,6,,0
2017-06-09 03:00:00,18.9,1011.5,96,0.0,231,9.2,12.6,23,,1
2017-06-09 04:00:00,18.9,1010.7,96,0.0,241,9.0,13.0,75,,2
2017-06-09 05:00:00,18.9,1010.8,93,0.0,243,9.7,13.7,36,,1
2017-06-09 06:00:00,19.0,1010.9,90,0.0,239,7.6,13.3,21,,1
2017-06-09 07:00:00,19.1,1010.8,89,0.0,243,5.6,11.2,54,,2
2017-06-09 08:00:00,19.4,1010.8,87,0.0,249,6.2,9.0,92,,3
2017-06-09 09:00:00,19.9,1010.7,84,0.0,251,6.5,9.4,98,,3
2017-06-09 10:00:00,20.5,1010.7,83,0.0,243,5.6,9.0,94,,3
2017-06-09 11:00:00,21.0,1010.7,82,0.0,231,6.9,7.9,78,,2
2017-06-09 12:00:00,21.3,1010.4,82,0.0,222,10.2,12.6,95,,3
2017-06-09 13:00:00,21.6,1010.0,82,0.0,228,10.2,13.3,100,,3
2017-06-09 14:00:00,21.6,1009.5,82,0.0,238,13.1,15.5,100,,3
2017-06-09 15:00:00,20.2,1010.2,87,0.0,239,21.5,23.0,100,,3
2017-06-09 16:00:00,21.0,1009.5,80,0.0,253,13.9,27.0,97,,3
2017-06-09 17:00:00,21.3,1009.3,74,0.0,248,12.8,16.9,90,,3
2017-06-09 18:00:00,20.9,1008.8,74,0.0,237,16.7,19.4,87,,3
2017-06-09 19:00:00,20.4,1008.6,76,0.0,249,15.8,23.0,100,,3
2017-06-09 20:00:00,20.7,1008.4,76,0.0,260,9.9,19.8,100,,3
2017-06-09 21:00:00,21.0,1008.6,76,0.0,248,10.5,12.6,99,,3
2017-06-09 22:00:00,21.0,1008.8,77,0.0,244,11.6,13.7,100,,3
2017-06-09 23:00:00,21.0,1008.6,78,0.0,258,12.5,15.1,100,,3
2017-06-10 00:00:00,20.8,1008.3,79,0.0,263,13.8,16.9,100,,3
2017-06-10 01:00:00,20.3,1008.1,82,0.0,260,16.1,19.4,29,,1
2017-06-10 02:00:00,19.9,1008.0,85,0.0,256,16.7,20.9,76,,2
2017-06-10 03:00:00,19.9,1007.9,86,0.0,259,15.7,25.9,96,,3
2017-06-10 04:00:00,19.9,1007.8,86,0.0,236,13.5,19.8,94,,3
2017-06-10 05:00:00,19.9,1007.7,86,0.0,240,12.1,17.3,80,,3
2017-06-10 06:00:00,19.8,1008.0,89,0.0,234,12.9,17.3,85,,3
2017-06-10 07:00:00,19.9,1008.5,89,1.3,241,10.3,16.6,74,,61
2017-06-10 08:00:00,20.1,1008.6,89,0.9,239,10.5,14.0,69,,53
2017-06-10 09:00:00,19.9,1008.7,91,0.0,250,10.4,13.3,72,,2
2017-06-10 10:00:00,19.6,1009.0,92,0.0,252,15.5,19.8,89,,3
2017-06-10 11:00:00,19.2,1009.0,92,0.1,275,17.3,25.6,84,,51
2017-06-10 12:00:00,19.7,1009.0,89,0.1,286,13.5,23.0,90,,51
2017-06-10 13:00:00,20.2,1008.8,89,0.0,253,15.0,19.1,90,,3
2017-06-10 14:00:00,20.3,1008.7,90,0.0,233,13.6,19.8,81,,3
2017-06-10 15:00:00,19.8,1009.3,90,0.6,248,15.2,17.6,81,,53
2017-06-10 16:00:00,20.1,1009.1,91,0.0,242,20.5,26.6,71,,2
2017-06-10 17:00:00,20.7,1008.9,90,0.0,257,15.5,26.3,61,,2
2017-06-10 18:00:00,21.1,1008.6,87,0.0,255,12.7,19.1,70,,2
2017-06-10 19:00:00,21.1,1008.8,85,0.0,270,9.0,15.5,70,,2
2017-06-10 20:00:00,21.2,1009.0,81,0.0,297,8.9,10.4,58,,2
2017-06-10 21:00:00,20.9,1009.0,81,0.0,279,8.8,11.9,66,,2
2017-06-10 22:00:00,20.3,1009.4,84,0.4,252,9.4,15.5,69,,51
2017-06-10 23:00:00,20.2,1009.1,87,0.0,231,13.0,15.8,73,,2
2017-06-11 00:00:00,20.3,1009.0,86,0.0,253,16.2,20.2,82,,3
2017-06-11 01:00:00,20.3,1009.0,86,0.0,259,15.7,20.5,36,,1
2017-06-11 02:00:00,21.0,1009.0,80,0.0,330,17.9,19.8,34,,1
2017-06-11 03:00:00,20.9,1009.6,77,0.0,346,21.5,30.6,42,,1
2017-06-11 04:00:00,20.4,1009.6,80,0.0,336,22.4,29.2,37,,1
2017-06-11 05:00:00,20.1,1009.9,80,0.0,337,21.1,29.2,57,,2
2017-06-11 06:00:00,19.8,1010.1,81,0.0,330,24.2,29.9,26,,1
2017-06-11 07:00:00,19.3,1010.4,82,0.0,329,27.0,36.7,14,,0
2017-06-11 08:00:00,19.4,1010.7,77,0.0,335,25.4,36.4,0,,0
2017-06-11 09:00:00,19.5,1010.7,74,0.0,335,23.5,34.6,0,,0
2017-06-11 10:00:00,19.9,1010.9,69,0.0,331,20.9,31.3,0,,0
2017-06-11 11:00:00,20.2,1011.0,67,0.0,327,18.5,27.7,1,,0
2017-06-11 12:00:00,20.5,1011.3,64,0.0,318,18.4,24.1,11,,0
2017-06-11 13:00:00,20.7,1011.3,62,0.0,310,21.5,27.4,19,,0
2017-06-11 14:00:00,20.9,1011.0,59,0.0,310,20.7,27.7,36,,1
2017-06-11 15:00:00,20.9,1011.7,58,0.0,309,18.2,26.6,41,,1
2017-06-11 16:00:00,21.4,1011.4,52,0.0,330,14.2,23.4,57,,2
2017-06-11 17:00:00,20.6,1011.3,67,0.0,351,22.3,27.7,43,,1
2017-06-11 18:00:00,20.2,1011.3,70,0.0,346,23.0,30.6,14,,0
2017-06-11 19:00:00,20.3,1011.4,71,0.0,339,19.3,30.2,73,,2
2017-06-11 20:00:00,20.0,1011.5,78,0.0,336,19.7,25.9,100,,3
2017-06-11 21:00:00,20.3,1011.8,75,0.0,325,18.4,25.9,96,,3
2017-06-11 22:00:00,20.4,1012.1,75,0.0,323,14.4,24.1,94,,3
2017-06-11 23:00:00,20.3,1012.1,75,0.0,322,11.0,19.4,100,,3
2017-06-12 00:00:00,20.3,1012.0,74,0.0,311,15.3,19.8,65,,2
2017-06-12 01:00:00,20.2,1012.0,78,0.0,346,20.0,24.8,34,,1
2017-06-12 02:00:00,19.5,1012.1,80,0.0,13,18.9,30.2,29,,1
2017-06-12 03:00:00,19.7,1012.5,78,0.0,4,18.4,25.2,25,,1
2017-06-12 04:00:00,19.2,1012.6,82,0.0,15,20.5,28.4,36,,1
2017-06-12 05:00:00,19.0,1012.9,80,0.0,26,15.6,27.7,27,,1
2017-06-12 06:00:00,19.0,1013.1,79,0.0,19,13.0,21.6,15,,0
2017-06-12 07:00:00,19.4,1013.1,74,0.0,7,13.8,19.1,11,,0
2017-06-12 08:00:00,20.2,1013.4,62,0.0,8,17.8,23.4,8,,0
2017-06-12 09:00:00,20.5,1013.2,59,0.0,16,18.0,24.5,2,,0
2017-06-12 10:00:00,20.8,1013.5,57,0.0,17,16.2,23.8,1,,0
2017-06-12 11:00:00,21.2,1013.7,54,0.0,13,14.1,21.2,3,,0
2017-06-12 12:00:00,21.6,1013.8,51,0.0,360,11.5,18.4,11,,0
2017-06-12 13:00:00,21.9,1013.8,50,0.0,341,12.2,15.8,24,,1
2017-06-12 14:00:00,22.0,1013.6,49,0.0,341,13.3,17.3,27,,1
2017-06-12 15:00:00,22.3,1013.9,45,0.0,297,4.8,17.3,2,,0
2017-06-12 16:00:00,21.5,1013.9,58,0.0,225,14.8,17.6,0,,0
2017-06-12 17:00:00,20.6,1013.8,69,0.0,224,23.9,30.2,0,,0
2017-06-12 18:00:00,20.6,1013.4,67,0.0,230,19.4,31.3,0,,0
2017-06-12 19:00:00,20.7,1013.5,68,0.0,232,18.7,25.9,0,,0
2017-06-12 20:00:00,20.6,1013.4,63,0.0,241,16.1,24.8,2,,0
2017-06-12 21:00:00,20.6,1013.7,72,0.0,241,19.3,24.1,9,,0
2017-06-12 22:00:00,20.4,1013.8,74,0.0,246,22.9,29.5,22,,1
2017-06-12 23:00:00,20.5,1013.7,75,0.0,241,23.4,31.0,16,,0
2017-06-13 00:00:00,20.5,1013.5,75,0.0,239,22.8,31.0,13,,0
2017-06-13 01:00:00,20.5,1013.2,77,0.0,237,22.4,30.2,15,,0
2017-06-13 02:00:00,20.5,1012.9,79,0.0,238,23.3,30.6,23,,1
2017-06-13 03:00:00,20.5,1012.9,80,0.0,241,21.4,31.7,88,,3
2017-06-13 04:00:00,20.4,1012.5,81,0.0,237,21.6,28.4,39,,1
2017-06-13 05:00:00,20.4,1012.7,82,0.0,238,21.2,28.4,37,,1
2017-06-13 06:00:00,20.5,1012.6,82,0.0,232,22.0,28.8,25,,1
2017-06-13 07:00:00,20.6,1012.4,80,0.0,230,23.0,29.5,28,,1
2017-06-13 08:00:00,20.8,1012.4,79,0.0,229,24.0,31.0,24,,1
2017-06-13 09:00:00,20.8,1012.4,79,0.0,225,24.9,32.4,41,,1
2017-06-13 10:00:00,20.8,1012.2,79,0.0,219,26.9,35.3,4,,0
2017-06-13 11:00:00,21.0,1012.6,79,0.0,219,28.2,37.1,2,,0
2017-06-13 12:00:00,21.0,1012.5,78,0.0,217,29.8,39.2,2,,0
2017-06-13 13:00:00,21.1,1012.2,78,0.0,219,31.0,41.4,3,,0
2017-06-13 14:00:00,21.0,1011.9,78,0.0,220,30.4,41.4,4,,0
2017-06-13 15:00:00,21.1,1011.7,77,0.0,211,28.3,40.7,0,,0
2017-06-13 16:00:00,21.1,1011.1,77,0.0,207,29.1,38.5,0,,0
2017-06-13 17:00:00,21.1,1010.6,77,0.0,208,28.5,38.5,0,,0
2017-06-13 18:00:00,21.1,1010.2,77,0.0,210,27.7,37.8,0,,0
2017-06-13 19:00:00,21.0,1010.2,78,0.0,217,25.7,36.7,0,,0
2017-06-13 20:00:00,20.8,1010.0,79,0.0,221,24.5,33.8,0,,0
2017-06-13 21:00:00,20.7,1010.1,80,0.0,220,25.8,33.5,0,,0
2017-06-13 22:00:00,20.5,1010.2,81,0.0,226,26.7,34.9,7,,0
2017-06-13 23:00:00,20.5,1010.0,81,0.0,232,25.6,34.9,6,,0
2017-06-14 00:00:00,20.4,1009.5,82,0.0,234,25.5,33.8,9,,0
2017-06-14 01:00:00,20.3,1009.1,82,0.0,244,23.7,33.5,14,,0
2017-06-14 02:00:00,20.4,1008.6,81,0.0,249,22.0,31.0,7,,0
2017-06-14 03:00:00,20.1,1008.7,83,0.0,265,20.6,28.8,30,,1
2017-06-14 04:00:00,19.8,1008.2,88,0.0,279,17.5,27.0,27,,1
2017-06-14 05:00:00,19.7,1008.0,82,0.0,296,13.2,23.8,20,,1
2017-06-14 06:00:00,19.9,1007.9,69,0.0,288,13.7,18.7,20,,1
2017-06-14 07:00:00,19.9,1007.8,66,0.0,289,14.5,20.5,9,,0
2017-06-14 08:00:00,20.2,1007.6,65,0.0,279,11.7,20.2,40,,1
2017-06-14 09:00:00,20.8,1007.2,62,0.0,249,12.3,16.9,49,,1
2017-06-14 10:00:00,21.1,1007.2,61,0.0,237,15.1,19.8,8,,0
2017-06-14 11:00:00,21.2,1006.9,64,0.0,217,22.6,29.2,14,,0
2017-06-14 12:00:00,21.1,1007.0,73,0.0,239,19.7,29.9,53,,2
2017-06-14 13:00:00,21.2,1006.8,76,0.0,245,19.0,31.3,79,,2
2017-06-14 14:00:00,20.9,1006.5,77,0.2,263,20.3,32.8,84,,51
2017-06-14 15:00:00,20.6,1007.2,75,0.2,260,21.2,32.4,84,,51
2017-06-14 16:00:00,19.8,1006.8,71,0.2,257,22.2,31.3,100,,51
2017-06-14 17:00:00,20.0,1006.4,73,0.1,250,19.1,29.9,96,,51
2017-06-14 18:00:00,20.2,1006.2,72,0.0,244,18.4,25.9,97,,3
2017-06-14 19:00:00,20.0,1006.4,74,0.0,234,18.6,24.8,52,,2
2017-06-14 20:00:00,19.8,1006.8,78,0.0,229,19.9,26.6,38,,1
2017-06-14 21:00:00,19.7,1007.4,81,0.1,238,22.2,34.2,48,,51
2017-06-14 22:00:00,19.9,1007.4,80,0.0,237,19.8,33.5,44,,1
2017-06-14 23:00:00,20.4,1007.4,78,0.0,253,19.9,26.6,58,,2
2017-06-15 00:00:00,20.2,1007.5,81,0.0,259,19.4,27.4,65,,2
2017-06-15 01:00:00,20.2,1007.3,78,0.0,267,19.8,26.3,44,,1
2017-06-15 02:00:00,20.0,1007.2,71,0.0,280,21.2,28.4,60,,2
2017-06-15 03:00:00,19.9,1007.1,76,0.0,286,20.6,29.9,44,,1
2017-06-15 04:00:00,20.0,1006.9,79,0.0,301,23.1,30.6,73,,2
2017-06-15 05:00:00,19.8,1007.6,79,0.0,304,23.4,31.7,17,,0
2017-06-15 06:00:00,19.7,1008.2,80,0.0,302,24.6,32.8,7,,0
2017-06-15 07:00:00,19.8,1008.5,78,0.0,303,25.8,34.6,4,,0
2017-06-15 08:00:00,20.3,1008.9,71,0.0,309,25.4,35.3,0,,0
2017-06-15 09:00:00,20.2,1009.4,63,0.0,306,25.8,33.8,8,,0
2017-06-15 10:00:00,20.2,1010.0,61,0.0,304,23.1,34.9,21,,1
2017-06-15 11:00:00,20.4,1010.2,58,0.0,304,26.0,36.7,19,,0
2017-06-15 12:00:00,20.4,1010.6,59,0.0,302,26.4,35.6,31,,1
2017-06-15 13:00:00,20.7,1010.8,55,0.0,301,26.5,35.6,26,,1
2017-06-15 14:00:00,21.1,1010.8,51,0.0,303,25.8,35.3,91,,3
2017-06-15 15:00:00,21.3,1011.7,48,0.0,307,25.7,36.4,98,,3
2017-06-15 16:00:00,21.2,1011.8,48,0.1,303,22.4,34.2,94,,51
2017-06-15 17:00:00,21.0,1011.9,47,0.0,306,19.6,29.5,70,,2
2017-06-15 18:00:00,20.8,1012.1,48,0.0,308,22.8,29.2,88,,3
2017-06-15 19:00:00,20.7,1012.4,47,0.0,309,20.2,31.3,51,,2
2017-06-15 20:00:00,20.5,1012.7,48,0.0,304,22.3,29.2,55,,2
2017-06-15 21:00:00,20.0,1012.9,50,0.0,299,23.4,32.0,39,,1
2017-06-15 22:00:00,19.8,1012.9,51,0.0,291,21.2,31.7,17,,0
2017-06-15 23:00:00,19.7,1012.9,53,0.0,288,21.5,28.8,9,,0
2017-06-16 00:00:00,19.3,1012.9,56,0.0,300,24.5,33.8,8,,0
2017-06-16 01:00:00,18.8,1013.0,56,0.0,321,24.1,35.3,39,,1
2017-06-16 02:00:00,19.0,1012.9,49,0.0,314,18.6,33.5,55,,2
2017-06-16 03:00:00,18.9,1013.0,51,0.0,301,21.8,27.7,45,,1
2017-06-16 04:00:00,18.4,1012.9,56,0.0,288,19.4,29.9,17,,0
2017-06-16 05:00:00,18.2,1013.2,58,0.0,296,18.4,27.4,10,,0
2017-06-16 06:00:00,18.2,1013.4,59,0.0,298,18.4,26.3,5,,0
2017-06-16 07:00:00,18.4,1013.7,58,0.0,299,16.9,26.6,5,,0
2017-06-16 08:00:00,18.6,1014.0,58,0.0,296,14.0,24.5,5,,0
2017-06-16 09:00:00,18.8,1014.1,54,0.2,284,16.3,26.6,48,,51
2017-06-16 10:00:00,19.1,1014.2,49,0.0,284,13.4,24.1,40,,1
2017-06-16 11:00:00,19.7,1014.3,46,0.0,278,16.0,22.3,61,,2
2017-06-16 12:00:00,19.9,1014.6,46,0.0,278,16.3,23.8,54,,2
2017-06-16 13:00:00,20.4,1014.6,42,0.0,273,14.4,23.0,47,,1
2017-06-16 14:00:00,20.7,1014.5,41,0.0,276,13.4,20.5,40,,1
2017-06-16 15:00:00,20.8,1014.8,40,0.0,228,5.4,18.7,78,,2
2017-06-16 16:00:00,21.1,1014.7,40,0.0,222,10.2,13.7,75,,2
2017-06-16 17:00:00,20.8,1014.6,48,0.0,220,12.8,18.7,6,,0
2017-06-16 18:00:00,20.8,1014.5,52,0.0,211,14.7,18.7,36,,1
2017-06-16 19:00:00,20.6,1014.7,57,0.0,228,21.7,28.1,14,,0
2017-06-16 20:00:00,20.4,1014.9,56,0.0,234,23.5,31.0,0,,0
2017-06-16 21:00:00,20.4,1015.0,56,0.0,234,20.1,31.0,22,,1
2017-06-16 22:00:00,20.5,1015.3,59,0.0,234,20.4,26.6,24,,1
2017-06-16 23:00:00,20.5,1015.2,60,0.0,231,22.5,29.5,37,,1
2017-06-17 00:00:00,20.6,1014.9,60,0.0,227,22.7,30.2,60,,2
2017-06-17 01:00:00,20.6,1014.6,61,0.0,232,21.5,29.5,62,,2
2017-06-17 02:00:00,20.5,1014.3,62,0.0,236,21.3,28.8,32,,1
2017-06-17 03:00:00,19.8,1014.3,69,0.0,254,18.7,28.1,22,,1
2017-06-17 04:00:00,19.5,1014.3,66,0.0,266,14.8,24.5,27,,1
2017-06-17 05:00:00,18.9,1014.3,64,0.0,278,12.4,20.9,28,,1
2017-06-17 06:00:00,19.0,1014.2,60,0.0,247,8.2,18.4,19,,0
2017-06-17 07:00:00,19.5,1014.1,56,0.0,220,8.9,13.7,6,,0
2017-06-17 08:00:00,20.0,1014.0,57,0.0,188,10.9,15.5,22,,1
2017-06-17 09:00:00,19.9,1013.6,69,0.0,177,16.2,21.2,33,,1
2017-06-17 10:00:00,20.3,1013.5,64,0.0,187,18.1,24.1,31,,1
2017-06-17 11:00:00,20.3,1013.5,62,0.0,199,19.0,25.6,64,,2
2017-06-17 12:00:00,20.4,1013.3,59,0.0,209,16.1,25.6,38,,1
2017-06-17 13:00:00,20.4,1013.0,58,0.0,199,16.4,22.3,80,,3
2017-06-17 14:00:00,20.5,1012.4,57,0.0,196,15.7,23.0,73,,2
2017-06-17 15:00:00,20.7,1012.2,57,0.0,186,16.3,22.3,97,,3
2017-06-17 16:00:00,20.7,1011.8,59,0.0,186,17.4,22.7,29,,1
2017-06-17 17:00:00,20.5,1011.2,60,0.0,185,15.9,22.7,92,,3
2017-06-17 18:00:00,20.4,1011.0,60,0.0,189,14.2,21.2,96,,3
2017-06-17 19:00:00,20.3,1010.7,61,0.0,195,12.3,19.1,95,,3
2017-06-17 20:00:00,20.2,1010.6,62,0.0,193,10.0,16.6,98,,3
2017-06-17 21:00:00,20.1,1010.5,64,0.0,185,9.0,13.7,91,,3
2017-06-17 22:00:00,20.0,1010.4,61,0.0,189,7.3,13.0,94,,3
2017-06-17 23:00:00,19.8,1010.3,65,0.0,156,3.5,10.8,79,,2
2017-06-18 00:00:00,19.4,1010.1,73,0.0,81,4.4,7.9,97,,3
2017-06-18 01:00:00,19.1,1009.6,76,0.0,54,6.2,10.1,93,,3
2017-06-18 02:00:00,19.0,1009.5,74,0.0,45,5.6,10.4,98,,3
2017-06-18 03:00:00,18.9,1010.0,74,0.0,38,6.4,10.4,98,,3
2017-06-18 04:00:00,18.9,1009.6,73,0.0,25,8.4,13.0,99,,3
2017-06-18 05:00:00,19.0,1009.4,72,0.0,25,10.3,15.1,100,,3
2017-06-18 06:00:00,19.3,1009.2,73,0.0,14,14.5,19.4,100,,3
2017-06-18 07:00:00,19.8,1009.1,70,0.0,42,16.8,22.7,100,,3
2017-06-18 08:00:00,19.9,1009.1,66,0.0,55,15.8,22.7,98,,3
2017-06-18 09:00:00,20.7,1008.9,60,0.0,58,17.0,22.0,100,,3
2017-06-18 10:00:00,21.3,1008.8,58,0.0,61,19.0,23.8,100,,3
2017-06-18 11:00:00,21.6,1008.7,57,0.0,68,20.2,25.2,97,,3
2017-06-18 12:00:00,22.0,1009.0,57,0.0,73,18.8,25.6,100,,3
2017-06-18 13:00:00,22.5,1009.0,55,0.0,83,18.1,23.4,99,,3
2017-06-18 14:00:00,22.0,1008.4,67,0.0,152,15.9,22.0,91,,3
2017-06-18 15:00:00,21.3,1009.0,77,0.0,200,14.6,25.2,56,,2
2017-06-18 16:00:00,20.8,1009.0,77,0.0,198,9.4,19.1,94,,3
2017-06-18 17:00:00,20.9,1009.0,75,0.0,193,13.3,17.3,43,,1
2017-06-18 18:00:00,20.6,1009.4,75,0.0,193,13.3,18.7,58,,2
2017-06-18 19:00:00,20.4,1009.3,74,0.0,173,9.4,17.6,19,,0
2017-06-18 20:00:00,20.2,1009.4,77,0.0,156,10.6,14.8,21,,1
2017-06-18 21:00:00,20.0,1009.6,80,0.0,125,10.1,14.8,94,,3
2017-06-18 22:00:00,20.1,1009.5,80,0.0,131,10.0,14.8,100,,3
2017-06-18 23:00:00,20.2,1009.6,75,0.0,139,8.2,13.7,99,,3
2017-06-19 00:00:00,20.1,1009.4,69,0.0,124,5.2,11.9,91,,3
2017-06-19 01:00:00,20.2,1009.3,66,0.0,117,3.2,8.6,99,,3
2017-06-19 02:00:00,20.1,1009.3,66,0.0,99,2.2,6.1,99,,3
2017-06-19 03:00:00,20.3,1009.6,80,0.0,348,8.8,6.5,100,,3
2017-06-19 04:00:00,20.5,1009.3,80,0.0,49,12.5,15.5,100,,3
2017-06-19 05:00:00,20.5,1009.6,78,0.0,65,14.3,18.7,100,,3
2017-06-19 06:00:00,20.4,1009.7,79,0.0,67,12.1,18.4,100,,3
2017-06-19 07:00:00,20.6,1009.8,78,0.0,70,10.4,16.2,99,,3
2017-06-19 08:00:00,20.9,1009.8,73,0.0,65,14.7,18.0,90,,3
2017-06-19 09:00:00,21.5,1009.9,67,0.0,68,14.7,20.2,67,,2
2017-06-19 10:00:00,22.0,1010.0,66,0.0,58,11.0,18.0,97,,3
2017-06-19 11:00:00,22.6,1009.6,63,0.0,57,12.5,14.8,69,,2
2017-06-19 12:00:00,23.0,1009.6,61,0.0,51,12.0,22.7,50,,2
2017-06-19 13:00:00,23.4,1009.5,56,0.0,44,15.5,18.7,69,,2
2017-06-19 14:00:00,23.3,1009.4,56,0.0,33,18.0,21.6,71,,2
2017-06-19 15:00:00,22.4,1010.3,57,0.0,44,15.0,24.8,76,,2
2017-06-19 16:00:00,22.0,1010.3,62,0.0,23,18.1,19.8,82,,3
2017-06-19 17:00:00,22.3,1009.8,62,0.0,7,15.6,26.6,85,,3
2017-06-19 18:00:00,22.4,1009.7,59,0.0,16,22.8,28.4,99,,3
2017-06-19 19:00:00,22.3,1009.7,64,0.0,18,18.2,28.8,100,,3
2017-06-19 20:00:00,22.2,1009.2,69,0.0,14,21.1,25.6,100,,3
2017-06-19 21:00:00,22.1,1009.1,68,0.0,18,21.6,27.0,99,,3
2017-06-19 22:00:00,21.9,1009.4,72,0.0,13,20.7,27.0,99,,3
2017-06-19 23:00:00,22.0,1009.1,71,0.0,14,23.0,29.5,100,,3
2017-06-20 00:00:00,21.9,1009.1,72,0.0,7,22.1,28.8,100,,3
2017-06-20 01:00:00,22.0,1008.9,72,0.0,10,22.3,28.4,93,,3
2017-06-20 02:00:00,21.9,1008.6,74,0.0,17,24.5,30.6,39,,1
2017-06-20 03:00:00,22.2,1008.1,63,0.0,20,24.1,32.0,49,,1
2017-06-20 04:00:00,21.9,1007.8,66,0.0,11,20.9,30.6,97,,3
2017-06-20 05:00:00,21.6,1007.6,79,0.0,15,24.3,30.6,100,,3
2017-06-20 06:00:00,21.6,1007.6,80,0.0,27,22.2,30.6,100,,3
2017-06-20 07:00:00,21.8,1007.8,79,0.0,40,18.7,28.1,99,,3
2017-06-20 08:00:00,22.1,1007.9,76,0.0,54,16.0,23.0,93,,3
2017-06-20 09:00:00,22.1,1007.9,73,0.0,70,12.6,19.4,98,,3
2017-06-20 10:00:00,22.2,1008.1,73,0.0,82,7.6,15.1,98,,3
2017-06-20 11:00:00,22.2,1008.4,76,0.0,125,4.4,9.0,98,,3
2017-06-20 12:00:00,22.4,1008.5,70,0.0,155,7.6,9.0,100,,3
2017-06-20 13:00:00,22.4,1008.8,72,0.0,184,5.1,11.2,99,,3
2017-06-20 14:00:00,22.7,1008.7,80,0.0,299,3.7,6.8,100,,3
2017-06-20 15:00:00,21.4,1009.0,75,0.0,238,14.9,10.4,100,,3
2017-06-20 16:00:00,21.9,1008.8,75,0.0,251,14.1,18.4,100,,3
2017-06-20 17:00:00,21.9,1008.4,80,0.0,247,15.6,18.7,95,,3
2017-06-20 18:00:00,21.9,1008.6,80,0.0,253,16.2,20.5,94,,3
2017-06-20 19:00:00,21.8,1009.0,80,0.0,241,14.8,20.2,94,,3
2017-06-20 20:00:00,21.3,1009.0,81,0.0,233,15.4,19.1,94,,3
2017-06-20 21:00:00,20.9,1009.7,84,0.0,229,13.8,19.1,87,,3
2017-06-20 22:00:00,20.6,1009.7,87,0.0,220,11.8,17.6,19,,0
2017-06-20 23:00:00,20.4,1010.0,89,0.0,214,12.2,15.8,39,,1
2017-06-21 00:00:00,20.4,1009.9,89,0.0,217,12.1,16.9,57,,2
2017-06-21 01:00:00,20.5,1009.6,88,0.0,215,11.9,15.8,32,,1
2017-06-21 02:00:00,20.5,1009.3,86,0.0,220,11.8,15.8,25,,1
2017-06-21 03:00:00,20.1,1009.5,88,0.0,243,13.7,15.5,27,,1
2017-06-21 04:00:00,20.1,1009.1,89,0.0,232,11.8,18.0,19,,0
2017-06-21 05:00:00,20.1,1008.9,89,0.0,232,10.5,15.8,15,,0
2017-06-21 06:00:00,20.2,1009.1,89,0.0,240,10.0,14.4,3,,0
2017-06-21 07:00:00,20.4,1009.0,88,0.0,226,9.9,13.7,5,,0
2017-06-21 08:00:00,20.7,1008.9,88,0.0,207,12.1,15.1,1,,0
2017-06-21 09:00:00,20.7,1009.1,88,0.0,191,17.6,21.6,5,,0
2017-06-21 10:00:00,20.6,1009.3,89,0.0,193,19.6,25.9,8,,0
2017-06-21 11:00:00,21.0,1009.3,88,0.0,199,20.9,26.6,4,,0
2017-06-21 12:00:00,21.1,1009.6,88,0.0,201,22.0,27.7,6,,0
2017-06-21 13:00:00,21.0,1009.4,89,0.0,207,24.1,31.0,3,,0
2017-06-21 14:00:00,21.2,1009.1,88,0.0,215,24.1,31.0,0,,0
2017-06-21 15:00:00,21.2,1009.1,85,0.0,221,24.5,31.0,2,,0
2017-06-21 16:00:00,21.4,1008.8,82,0.0,226,24.2,31.3,24,,1
2017-06-21 17:00:00,21.6,1008.7,81,0.0,232,23.3,30.6,11,,0
2017-06-21 18:00:00,21.5,1008.5,84,0.0,231,22.5,29.5,12,,0
2017-06-21 19:00:00,21.3,1008.4,87,0.0,229,20.9,28.4,3,,0
2017-06-21 20:00:00,21.1,1008.3,88,0.0,221,19.6,26.3,11,,0
2017-06-21 21:00:00,21.0,1008.4,89,0.0,221,19.1,24.8,13,,0
2017-06-21 22:00:00,20.9,1008.5,90,0.0,223,17.6,23.8,18,,0
2017-06-21 23:00:00,20.9,1008.5,91,0.0,214,16.9,22.0,8,,0
